"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","2190","金剛寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","平安後期","19070527","","大阪府","大阪府河内長野市天野町","","金剛寺","","34.42828547000000","135.52938988000000"
"102","2191","金剛寺御影堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19070527","","大阪府","大阪府河内長野市天野町","","金剛寺","","34.42850890000000","135.52906975000000"
"102","2193","金剛寺楼門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19070527","","大阪府","大阪府河内長野市天野町","","金剛寺","","34.42857559000000","135.52994344000000"
"102","2172","慈眼院金堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19030415","","大阪府","大阪府泉佐野市日根野","","慈眼院","","34.37413581000000","135.34373218000000"
"102","2173","慈眼院多宝塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19030415","19531114","大阪府","大阪府泉佐野市日根野","","慈眼院","","34.37396413000000","135.34386990000000"
"102","2087","四天王寺","六時堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19540917","","大阪府","大阪府大阪市天王寺区四天王寺一丁目","","四天王寺","","34.65486898000000","135.51639072000000"
"102","2084","四天王寺","本坊西通用門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19540917","","大阪府","大阪府大阪市天王寺区四天王寺一丁目","","四天王寺","","34.65513096000000","135.51694736000000"
"102","2088","四天王寺","元三大師堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19540917","","大阪府","大阪府大阪市天王寺区四天王寺一丁目","","四天王寺","","34.65555686000000","135.51535693000000"
"102","2085","四天王寺","本坊方丈","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19540917","","大阪府","大阪府大阪市天王寺区四天王寺一丁目","","四天王寺","","34.65564686000000","135.51765913000000"
"102","2086","四天王寺","五智光院","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19540917","","大阪府","大阪府大阪市天王寺区四天王寺一丁目","","四天王寺","","34.65594246000000","135.51701165000000"
"102","2089","四天王寺","石舞台","国宝・重要文化財（建造物）","重要文化財","近世以前／その他","","江戸前期","19540917","","大阪府","大阪府大阪市天王寺区四天王寺一丁目","","四天王寺","","34.65457713000000","135.51640204000000"
"102","2082","勝鬘院塔婆","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19070527","","大阪府","大阪府大阪市天王寺区夕陽ケ丘町","","勝鬘院","","34.65764247000000","135.51261871000000"
"102","2133","大安寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19550622","","大阪府","大阪府堺市堺区南旅篭町東四丁","","大安寺","","34.56898477000000","135.47045896000000"
"102","2147","大威徳寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19710622","","大阪府","大阪府岸和田市大沢町","","大威徳寺","","34.37140774000000","135.44858720000000"
"102","00004729","富田林興正寺別院","鐘楼","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","20140918","","大阪府","大阪府富田林市富田林町","","富田林興正寺別院","","34.50001230000000","135.60268657000000"
"102","00004727","富田林興正寺別院","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","20140918","","大阪府","大阪府富田林市富田林町","","富田林興正寺別院","","34.50011700000000","135.60231538000000"
"102","00004731","富田林興正寺別院","山門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","20140918","","大阪府","大阪府富田林市富田林町","","富田林興正寺別院","","34.50012652000000","135.60268657000000"
"102","00004732","富田林興正寺別院","御成門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20140918","","大阪府","大阪府富田林市富田林町","","富田林興正寺別院","","34.50019790000000","135.60270561000000"
"102","00004728","富田林興正寺別院","対面所","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸末期","20140918","","大阪府","大阪府富田林市富田林町","","富田林興正寺別院","","34.50021694000000","135.60232490000000"
"102","00004730","富田林興正寺別院","鼓楼","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","20140918","","大阪府","大阪府富田林市富田林町","","富田林興正寺別院","","34.50026452000000","135.60271989000000"
"102","2142","南宗寺","仏殿","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19931209","","大阪府","大阪府堺市堺区南旅篭町東三丁","","南宗寺","","34.56867118000000","135.46887245000000"
"102","2144","南宗寺","唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19931209","","大阪府","大阪府堺市堺区南旅篭町東三丁","","南宗寺","","34.56879738000000","135.46876820000000"
"102","2143","南宗寺","山門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19931209","","大阪府","大阪府堺市堺区南旅篭町東三丁","","南宗寺","","34.56951071000000","135.46896573000000"
"102","2211","葛井寺四脚門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19530829","","大阪府","大阪府藤井寺市藤井寺一丁目","","葛井寺","","34.57013258000000","135.59609133000000"
"102","2163","普門寺方丈","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19770128","","大阪府","大阪府高槻市富田町四丁目","","普門寺","","34.83054437000000","135.59290374000000"
"102","2129","法道寺食堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19600609","","大阪府","大阪府堺市南区鉢ヶ峯寺","","法道寺","","34.46354191000000","135.51623120000000"
"102","2128","法道寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19020417","","大阪府","大阪府堺市南区鉢ヶ峯寺","","法道寺","","34.46354191000000","135.51623120000000"
"102","2197","摩尼院","書院","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19650529","","大阪府","大阪府河内長野市天野町","","摩尼院","","34.42897576000000","135.52923982000000"
"102","00005228","摩尼院","表門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","","","大阪府","大阪府河内長野市天野町","","","","34.43342778000000","135.53897278000000"
"102","00005229","摩尼院","築地塀","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","","","大阪府","大阪府河内長野市天野町","","","","34.43342778000000","135.53897278000000"
"102","00005230","摩尼院","築地塀","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","","","大阪府","大阪府河内長野市天野町","","","","34.43342778000000","135.53897278000000"
"102","2226","来迎寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19490530","","大阪府","大阪府泉南郡熊取町和田","","来迎寺","","34.38659574000000","135.36145544000000"
"102","2183","竜泉寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19610323","","大阪府","大阪府富田林市大字龍泉","","竜泉寺","","34.46162185000000","135.59775369000000"
"102","2422","斑鳩寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19280404","","兵庫県","兵庫県揖保郡太子町鵤","","斑鳩寺","","34.83705944000000","134.57601090000000"
"102","2388","一乗寺三重塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","平安後期","19010327","19520329","兵庫県","兵庫県加西市坂本町","","一乗寺","","34.85897937000000","134.81902589000000"
"102","2393","一乗寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19831226","","兵庫県","兵庫県加西市坂本町","","一乗寺","","34.85920198000000","134.81906167000000"
"102","00004722","円教寺奥之院","護法堂拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","20140127","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89283060000000","134.65346795000000"
"102","00004721","円教寺奥之院","開山堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","20140127","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89293054000000","134.65325856000000"
"102","2261","円教寺奥之院","護法堂（乙天社）","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19550622","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89302006000000","134.65351033000000"
"102","2262","円教寺奥之院","護法堂(若天社）","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19550622","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89304299000000","134.65340589000000"
"102","2258","円教寺金剛堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19130414","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89212617000000","134.65331299000000"
"102","2259","円教寺食堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19550622","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89233232000000","134.65437518000000"
"102","2260","円教寺常行堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19550622","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89214654000000","134.65450573000000"
"102","2257","円教寺鐘楼","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19130414","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89235709000000","134.65516569000000"
"102","2256","円教寺大講堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19130414","","兵庫県","兵庫県姫路市書写","","円教寺","","34.89251571000000","134.65475571000000"
"102","2425","温泉寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19040218","","兵庫県","兵庫県豊岡市城崎町湯島","","温泉寺","","35.62408754000000","134.80024649000000"
"102","2369","鶴林寺護摩堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19070527","","兵庫県","兵庫県加古川市加古川町","","鶴林寺","","34.75230658000000","134.83331916000000"
"102","2370","鶴林寺常行堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","平安後期","19070527","","兵庫県","兵庫県加古川市加古川町","","鶴林寺","","34.75216250000000","134.83231978000000"
"102","2368","鶴林寺鐘楼","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19070527","","兵庫県","兵庫県加古川市加古川町","","鶴林寺","","34.75227914000000","134.83289837000000"
"102","2367","鶴林寺太子堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","平安後期","19010327","19521122","兵庫県","兵庫県加古川市加古川町","","鶴林寺","","34.75212134000000","134.83282747000000"
"102","2366","鶴林寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","19010327","19521122","兵庫県","兵庫県加古川市加古川町","","鶴林寺","","34.75220138000000","134.83258735000000"
"102","2376","伽耶院","三坂明神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19750623","","兵庫県","兵庫県三木市志染町大谷","","伽耶院","","34.80561324000000","135.05902972000000"
"102","2375","伽耶院","多宝塔","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19750623","","兵庫県","兵庫県三木市志染町大谷","","伽耶院","","34.80552854000000","135.05912135000000"
"102","2374","伽耶院","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19750623","","兵庫県","兵庫県三木市志染町大谷","","伽耶院","","34.80559581000000","135.05885021000000"
"102","2394","酒見寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19750623","","兵庫県","兵庫県加西市北条町","","酒見寺","","34.93494897000000","134.82949530000000"
"102","2240","石峯寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19150326","","兵庫県","兵庫県神戸市北区淡河町","","石峯寺","","34.83269114000000","135.13807543000000"
"102","2239","石峯寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19150326","","兵庫県","兵庫県神戸市北区淡河町","","石峯寺","","34.83234013000000","135.13770594000000"
"102","2384","浄土寺浄土堂(阿弥陀堂)","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19010327","19520329","兵庫県","兵庫県小野市浄谷町","","浄土寺","","34.86415799000000","134.96110979000000"
"102","2383","浄土寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19010327","","兵庫県","兵庫県小野市浄谷町","","浄土寺","","34.86404779000000","134.96194032000000"
"102","00004339","随願寺","鐘楼","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","","20090630","","兵庫県","兵庫県姫路市白国","","ずいがんじ","","34.87153970000000","134.71300074000000"
"102","00004338","随願寺","経堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20090630","","兵庫県","兵庫県姫路市白国","","随願寺","","34.87189705000000","134.71293948000000"
"102","00004336","随願寺","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20090630","","兵庫県","兵庫県姫路市白国","","随願寺","","34.87211777000000","134.71273548000000"
"102","00004340","随願寺","唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20090630","","兵庫県","兵庫県姫路市白国","","随願寺","","34.87217527000000","134.71224775000000"
"102","00004337","随願寺","開山堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20090630","","兵庫県","兵庫県姫路市白国","","兵庫県姫路市白国","","34.87239224000000","134.71157388000000"
"102","2434","大国寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19611227","","兵庫県","兵庫県篠山市味間奥","","大国寺","","35.06607897000000","135.14761905000000"
"102","2252","太山寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19130414","","兵庫県","兵庫県神戸市西区伊川谷町","","太山寺","","34.69666003000000","135.06473585000000"
"102","2251","太山寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉後期","19130414","19550622","兵庫県","兵庫県神戸市西区伊川谷町","","太山寺","","34.69655308000000","135.06748820000000"
"102","2353","長遠寺","多宝塔","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19740521","","兵庫県","兵庫県尼崎市寺町","","長遠寺","","34.71797413000000","135.41174985000000"
"102","2352","長遠寺","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19740521","","兵庫県","兵庫県尼崎市寺町","","長遠寺","","34.71818717000000","135.41202399000000"
"102","2401","朝光寺鐘楼","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19540917","","兵庫県","兵庫県加東市畑","","朝光寺","","34.93237716000000","135.04422017000000"
"102","2400","朝光寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","19230328","19540320","兵庫県","兵庫県加東市畑","","朝光寺","","34.93246553000000","135.04387183000000"
"102","2397","東光寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19520719","","兵庫県","兵庫県三木市吉川町福吉","","東光寺","","34.89096056000000","135.16036748000000"
"102","2247","徳光院多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19710622","","兵庫県","兵庫県神戸市中央区葺合町","","徳光院","","34.70954635000000","135.19576029000000"
"102","2428","名草神社三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19040218","","兵庫県","兵庫県養父市八鹿町石原字妙見","","名草神社","","35.42135541000000","134.65624411000000"
"102","2253","如意寺阿弥陀堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19520719","","兵庫県","兵庫県神戸市西区櫨谷町","","如意寺","","34.69936660000000","135.01922664000000"
"102","2254","如意寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19520719","","兵庫県","兵庫県神戸市西区櫨谷町","","如意寺","","34.69925473000000","135.01988721000000"
"102","2255","如意寺文珠堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19520719","","兵庫県","兵庫県神戸市西区櫨谷町","","如意寺","","34.69911219000000","135.01959675000000"
"102","2237","八幡神社三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19140417","","兵庫県","兵庫県神戸市北区山田町","","八幡神社","","34.76764037000000","135.13070314000000"
"102","2236","福祥寺本堂内宮殿及び仏壇","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19530829","","兵庫県","兵庫県神戸市須磨区須磨寺町","","福祥寺","","34.64973379000000","135.11178587000000"
"102","2349","本興寺開山堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19140417","","兵庫県","兵庫県尼崎市開明町三丁目","","本興寺","","34.71770909000000","135.41436012000000"
"102","2351","本興寺方丈","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19740521","","兵庫県","兵庫県尼崎市開明町三丁目","","本興寺","","34.71767365000000","135.41456780000000"
"102","2404","弥勒寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19230328","","兵庫県","兵庫県姫路市夢前町寺","","弥勒寺","","34.93579401000000","134.66218460000000"
"102","2485","秋篠寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","18981228","19531114","奈良県","奈良県奈良市秋篠町","","秋篠寺","","34.70361000000000","135.77621013000000"
"102","2662","安楽寺塔婆","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19610323","","奈良県","奈良県御所市大字稲宿","","安楽寺","","34.43258989000000","135.75218052000000"
"102","2655","榮山寺八角堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","奈良","19010327","19520329","奈良県","奈良県五條市小島町","","榮山寺","","34.35589806000000","135.72115907000000"
"102","2514","圓成寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19520719","","奈良県","奈良県奈良市忍辱山町","","圓成寺","","34.69577775000000","135.91534625000000"
"102","2673","圓證寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19710622","","奈良県","奈良県生駒市上町","","円証寺","","34.71375313000000","135.72744845000000"
"102","2510","圓成寺楼門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19060414","","奈良県","奈良県奈良市忍辱山町","","圓成寺","","34.69559755000000","135.91541872000000"
"102","2667","圓福寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19220413","","奈良県","奈良県生駒市有里町","","圓福寺","","34.67029777000000","135.69924106000000"
"102","2750","大蔵寺大師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19040218","","奈良県","奈良県宇陀市大宇陀区栗野","","大蔵寺","","34.45067978000000","135.92975961000000"
"102","2749","大蔵寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19040218","","奈良県","奈良県宇陀市大宇陀区栗野","","大蔵寺","","34.45059821000000","135.92991853000000"
"102","2806","大峰山寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19730602","","奈良県","奈良県吉野郡天川村大字洞川","","大峰山寺","","34.25300375000000","135.94133532000000"
"102","2641","大神神社摂社大直禰子神社社殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19010802","","奈良県","奈良県桜井市大字三輪","","大神神社","","34.53052170000000","135.85032586000000"
"102","2772","岡寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19550622","","奈良県","奈良県高市郡明日香村大字岡","","岡寺","","34.47174455000000","135.82742242000000"
"102","2496","海竜王寺経蔵","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19070828","","奈良県","奈良県奈良市法華寺町","","海竜王寺","","34.69252139000000","135.80578682000000"
"102","2495","海竜王寺五重小塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","奈良","19010802","19510609","奈良県","奈良県奈良市法華寺町","","海竜王寺","","34.69271632000000","135.80540630000000"
"102","2494","海竜王寺西金堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","奈良","19010327","","奈良県","奈良県奈良市法華寺町","","海竜王寺","","34.69271676000000","135.80534143000000"
"102","2527","旧春日大社板倉(円窓)","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19421222","","奈良県","奈良県奈良市高畑町山ノ上1169番地","","奈良県","","34.68121056000000","135.83646503000000"
"102","2490","元興寺極楽坊五重小塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","奈良","19010802","19520329","奈良県","奈良県奈良市中院町","元興寺","元興寺","","34.67779464000000","135.83133908000000"
"102","2491","元興寺極楽坊禅室","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19060414","19530331","奈良県","奈良県奈良市中院町","","元興寺","","34.67782008000000","135.83104199000000"
"102","2492","元興寺極楽坊東門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19520329","","奈良県","奈良県奈良市中院町","","元興寺","","34.67779149000000","135.83174734000000"
"102","2489","元興寺極楽坊本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19010327","19550202","奈良県","奈良県奈良市中院町","","元興寺","","34.67745030000000","135.83140191000000"
"102","2493","喜光寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19010327","","奈良県","奈良県奈良市菅原町","","喜光寺","","34.68477548000000","135.77763201000000"
"102","2709","北室院表門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19110417","","奈良県","奈良県生駒郡斑鳩町法隆寺山内","","法隆寺","","34.61493841000000","135.73888093000000"
"102","2705","北室院本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19040218","","奈良県","奈良県生駒郡斑鳩町法隆寺山内","","法隆寺","","34.61507546000000","135.73889072000000"
"102","2737","吉田寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19030415","","奈良県","奈良県生駒郡斑鳩町大字小吉田","","吉田寺","","34.60471001000000","135.72576292000000"
"102","2798","金峯山寺二王門","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","19060414","19531114","奈良県","奈良県吉野郡吉野町大字吉野山","","金峯山寺","","34.36889922000000","135.85892664000000"
"102","2797","金峯山寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","桃山","19020417","19531114","奈良県","奈良県吉野郡吉野町大字吉野山","","金峯山寺","","34.36837378000000","135.85888746000000"
"102","2790","百濟寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19060414","","奈良県","奈良県北葛城郡広陵町大字百済","","百濟寺","","34.54326493000000","135.76262307000000"
"102","2617","久米寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19760520","","奈良県","奈良県橿原市久米町","","久米寺","","34.48440653000000","135.78985239000000"
"102","2463","興福寺大湯屋","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19530331","","奈良県","奈良県奈良市登大路町","","興福寺","","34.68250907000000","135.83417082000000"
"102","2461","興福寺五重塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","18971228","19520329","奈良県","奈良県奈良市登大路町","","興福寺","","34.68245442000000","135.83224117000000"
"102","2460","興福寺三重塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","18971228","19520329","奈良県","奈良県奈良市登大路町","","興福寺","","34.68224489000000","135.82968018000000"
"102","2462","興福寺東金堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","18971228","19520329","奈良県","奈良県奈良市登大路町","","興福寺","","34.68290260000000","135.83222371000000"
"102","2464","興福寺南円堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19861220","","奈良県","奈良県奈良市登大路町","","興福寺","","34.68252427000000","135.83023312000000"
"102","2459","興福寺北円堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","18971228","19520329","奈良県","奈良県奈良市登大路町","","興福寺","","34.68344390000000","135.82991882000000"
"102","2569","興福院客殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19730602","","奈良県","奈良県奈良市法蓮町","","興福院","","34.69473248000000","135.82225163000000"
"102","2718","西園院上土門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19421222","","奈良県","奈良県生駒郡斑鳩町法隆寺山内","","法隆寺","","34.61303284000000","135.73441720000000"
"102","2573","西大寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","19980501","","奈良県","奈良県奈良市西大寺芝町一丁目","","西大寺","","34.69364039000000","135.77945168000000"
"102","2501","十輪院南門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19170813","","奈良県","奈良県奈良市十輪院町","","十輪院","","34.67583088000000","135.83284631000000"
"102","2500","十輪院本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19020417","19580208","奈良県","奈良県奈良市十輪院町","","十輪院","","34.67583088000000","135.83284631000000"
"102","2572","正倉院正倉","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","奈良","19970519","19970519","奈良県","奈良県奈良市雑司町","","国（宮内庁）","","34.69184974000000","135.83860803000000"
"102","3726","称念寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","20020523","","奈良県","奈良県橿原市今井町三丁目","","称念寺","","34.50617903000000","135.78537253000000"
"102","2607","正蓮寺大日堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19430609","","奈良県","奈良県橿原市小綱町","","正蓮寺","","34.51224259000000","135.78516447000000"
"102","2468","新薬師寺地蔵堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19170813","","奈良県","奈良県奈良市高畑町","","新薬師寺","","34.67562920000000","135.84597969000000"
"102","2466","新薬師寺鐘楼","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","18981228","","奈良県","奈良県奈良市高畑町","","新薬師寺","","34.67555200000000","135.84632956000000"
"102","2467","新薬師寺南門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19010327","","奈良県","奈良県奈良市高畑町","","新薬師寺","","34.67547808000000","135.84617680000000"
"102","2469","新薬師寺東門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19170813","","奈良県","奈良県奈良市高畑町","","新薬師寺","","34.67589860000000","135.84642484000000"
"102","2465","新薬師寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","奈良","18971228","19521122","奈良県","奈良県奈良市高畑町","","新薬師寺","","34.67585589000000","135.84616202000000"
"102","2606","瑞花院本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19070828","","奈良県","奈良県橿原市飯高町","","瑞花院","","34.53256610000000","135.77234357000000"
"102","2710","宗源寺四脚門(勧学院表門)","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19210430","","奈良県","奈良県生駒郡斑鳩町法隆寺山内","","法隆寺","","34.61404436000000","135.73733755000000"
